y_gt,1051.1958553798638,0,true,false
y_bio,1802.1468397940937,0,true,false
z,0.6248728564118509,0,true,false
obj,8649843.995777354,0,true,false
curtail,4716997.145912433,0,true,false
y_gt,1051.1958553798638,0,true,true
y_bio,1802.1468397940937,0,true,true
z,0.6248728564118509,0,true,true
obj,8649843.995777354,0,true,true
curtail,4716997.145912433,0,true,true
y_gt,1051.1958553798638,0.5,true,false
y_bio,1802.1468397940937,0.5,true,false
z,0.6248728564118509,0.5,true,false
obj,8649843.995777354,0.5,true,false
curtail,4716997.145912433,0.5,true,false
y_gt,797.143498742586,0.5,true,true
y_bio,1896.6902102810805,0.5,true,true
z,0.6295429104759213,0.5,true,true
obj,8576049.980750285,0.5,true,true
curtail,4624793.9423846165,0.5,true,true
y_gt,1051.1958553798638,1,true,false
y_bio,1802.1468397940937,1,true,false
z,0.6248728564118509,1,true,false
obj,8649843.995777354,1,true,false
curtail,4716997.145912433,1,true,false
y_gt,708.7365590837456,1,true,true
y_bio,1949.675306551616,1,true,true
z,0.6247588611461954,1,true,true
obj,8548431.994088473,1,true,true
curtail,4634432.852812219,1,true,true
y_gt,1051.1958553798638,1.5,true,false
y_bio,1802.1468397940937,1.5,true,false
z,0.6248728564118509,1.5,true,false
obj,8649843.995777354,1.5,true,false
curtail,4716997.145912433,1.5,true,false
y_gt,671.6585003357302,1.5,true,true
y_bio,1950.9793094095219,1.5,true,true
z,0.6302939465438121,1.5,true,true
obj,8521802.45944366,1.5,true,true
curtail,4554811.339047467,1.5,true,true
y_gt,1051.1958553798638,2,true,false
y_bio,1802.1468397940937,2,true,false
z,0.6248728564118509,2,true,false
obj,8649843.995777354,2,true,false
curtail,4716997.145912433,2,true,false
y_gt,661.1955230458274,2,true,true
y_bio,1924.5550985630327,2,true,true
z,0.6403174322215982,2,true,true
obj,8495258.478354244,2,true,true
curtail,4432714.719688849,2,true,true
y_gt,1051.1958553798638,2.5,true,false
y_bio,1802.1468397940937,2.5,true,false
z,0.6248728564118509,2.5,true,false
obj,8649843.995777354,2.5,true,false
curtail,4716997.145912433,2.5,true,false
y_gt,608.3379158661403,2.5,true,true
y_bio,1942.9253565862869,2.5,true,true
z,0.6406642258567465,2.5,true,true
obj,8469413.746593565,2.5,true,true
curtail,4394923.520360691,2.5,true,true
y_gt,1051.1958553798638,3,true,false
y_bio,1802.1468397940937,3,true,false
z,0.6248728564118509,3,true,false
obj,8649843.995777354,3,true,false
curtail,4716997.145912433,3,true,false
y_gt,541.0090962820907,3,true,true
y_bio,1986.3720467362125,3,true,true
z,0.6403631754927782,3,true,true
obj,8450672.998614362,3,true,true
curtail,4390299.727061496,3,true,true
