y_gt,1092.9979511018619,15.434999999999999,true,false
y_bio,1756.416026045158,15.434999999999999,true,false
z,0.6373000026981087,15.434999999999999,true,false
obj,8642710.878020827,15.434999999999999,true,false
curtail,4617560.419568507,15.434999999999999,true,false
y_gt,1092.9979511018619,15.434999999999999,true,true
y_bio,1756.416026045158,15.434999999999999,true,true
z,0.6373000026981087,15.434999999999999,true,true
obj,8642710.878020827,15.434999999999999,true,true
curtail,4617560.419568507,15.434999999999999,true,true
y_gt,211.365,16.5375,true,false
y_bio,0,16.5375,true,false
z,0,16.5375,true,false
obj,243602.6581125187,16.5375,true,false
curtail,10535425.8116179,16.5375,true,false
y_gt,211.365,16.5375,true,true
y_bio,0,16.5375,true,true
z,0,16.5375,true,true
obj,243602.6581125187,16.5375,true,true
curtail,10535425.8116179,16.5375,true,true
y_gt,197.50500000000002,17.64,true,false
y_bio,0,17.64,true,false
z,0,17.64,true,false
obj,230066.8871623623,17.64,true,false
curtail,10490977.913756754,17.64,true,false
y_gt,197.50500000000002,17.64,true,true
y_bio,0,17.64,true,true
z,0,17.64,true,true
obj,230066.8871623623,17.64,true,true
curtail,10490977.913756754,17.64,true,true
y_gt,131.86518219762948,18.7425,true,false
y_bio,0,18.7425,true,false
z,0.0058464394078286755,18.7425,true,false
obj,176285.81490496447,18.7425,true,false
curtail,10375571.707546372,18.7425,true,false
y_gt,131.86518219762948,18.7425,true,true
y_bio,0,18.7425,true,true
z,0.0058464394078286755,18.7425,true,true
obj,176285.81490496447,18.7425,true,true
curtail,10375571.707546372,18.7425,true,true
y_gt,198.485,19.845000000000002,true,false
y_bio,0,19.845000000000002,true,false
z,0,19.845000000000002,true,false
obj,228271.22012524848,19.845000000000002,true,false
curtail,10488785.68171234,19.845000000000002,true,false
y_gt,198.485,19.845000000000002,true,true
y_bio,0,19.845000000000002,true,true
z,0,19.845000000000002,true,true
obj,228271.22012524848,19.845000000000002,true,true
curtail,10488785.68171234,19.845000000000002,true,true
y_gt,139.37317210002556,20.947499999999998,true,false
y_bio,0,20.947499999999998,true,false
z,0.0024863113979881613,20.947499999999998,true,false
obj,171880.4114625086,20.947499999999998,true,false
curtail,10384675.198051874,20.947499999999998,true,false
y_gt,139.37317210002556,20.947499999999998,true,true
y_bio,0,20.947499999999998,true,true
z,0.0024863113979881613,20.947499999999998,true,true
obj,171880.4114625086,20.947499999999998,true,true
curtail,10384675.198051874,20.947499999999998,true,true
y_gt,198.485,22.05,true,false
y_bio,0,22.05,true,false
z,0,22.05,true,false
obj,227936.32334098202,22.05,true,false
curtail,10489368.880332854,22.05,true,false
y_gt,198.485,22.05,true,true
y_bio,0,22.05,true,true
z,0,22.05,true,true
obj,227936.32334098202,22.05,true,true
curtail,10489368.880332854,22.05,true,true
y_gt,161.30999310084837,23.1525,true,false
y_bio,0,23.1525,true,false
z,0,23.1525,true,false
obj,185948.99041276178,23.1525,true,false
curtail,10424143.367096042,23.1525,true,false
y_gt,161.30999310084837,23.1525,true,true
y_bio,0,23.1525,true,true
z,0,23.1525,true,true
obj,185948.99041276178,23.1525,true,true
curtail,10424143.367096042,23.1525,true,true
y_gt,198.485,24.255000000000003,true,false
y_bio,0,24.255000000000003,true,false
z,0,24.255000000000003,true,false
obj,225653.55022871235,24.255000000000003,true,false
curtail,10485507.06845653,24.255000000000003,true,false
y_gt,198.485,24.255000000000003,true,true
y_bio,0,24.255000000000003,true,true
z,0,24.255000000000003,true,true
obj,225653.55022871235,24.255000000000003,true,true
curtail,10485507.06845653,24.255000000000003,true,true
