y_gt,1051.1958553798638,26e5,true,false
y_bio,1802.1468397940937,26e5,true,false
z,0.6248728564118509,26e5,true,false
obj,8649843.995777354,26e5,true,false
curtail,4716997.145912433,26e5,true,false
y_gt,708.7365590837449,26e5,true,true
y_bio,1949.675306551617,26e5,true,true
z,0.6247588611461949,26e5,true,true
obj,8548431.994088473,26e5,true,true
curtail,25522843.39052879,26e5,true,true
y_gt,205.69500000000002,26e5,true,false
y_bio,0,26e5,true,false
z,0,26e5,true,false
obj,241462.1623450765,26e5,true,false
curtail,10540025.897816913,26e5,true,false
y_gt,18.9838698681222,26e5,true,true
y_bio,0,26e5,true,true
z,0.0010319723581988017,26e5,true,true
obj,30265.489269938742,26e5,true,true
curtail,10131252.084456664,26e5,true,true
