y_gt,920.9164653275388,0.43083499999999997,true,false
y_bio,1940.1175572065258,0.43083499999999997,true,false
z,0.6005439914782543,0.43083499999999997,true,false
obj,8622282.478947079,0.43083499999999997,true,false
curtail,4943121.204130442,0.43083499999999997,true,false
y_gt,653.3623793517111,0.43083499999999997,true,true
y_bio,2007.365420772455,0.43083499999999997,true,true
z,0.6154204909362608,0.43083499999999997,true,true
obj,8519867.611485833,0.43083499999999997,true,true
curtail,4771797.062901986,0.43083499999999997,true,true
y_gt,930.951995221028,0.431268,true,false
y_bio,1929.1832080047784,0.431268,true,false
z,0.6033870967741934,0.431268,true,false
obj,8627872.815284256,0.431268,true,false
curtail,4919983.511099078,0.431268,true,false
y_gt,662.464713156108,0.431268,true,true
y_bio,1997.8823967458602,0.431268,true,true
z,0.6169555197755359,0.431268,true,true
obj,8525636.187849794,0.431268,true,true
curtail,4757043.267023656,0.431268,true,true
y_gt,935.5446247206555,0.431701,true,false
y_bio,1924.331143446977,0.431701,true,false
z,0.6042077302219511,0.431701,true,false
obj,8633442.32507883,0.431701,true,false
curtail,4912230.589930821,0.431701,true,false
y_gt,668.7223489589985,0.431701,true,true
y_bio,1991.363045561461,0.431701,true,true
z,0.6180108152227841,0.431701,true,true
obj,8531389.23420819,0.431701,true,true
curtail,4749020.029480596,0.431701,true,true
y_gt,941.6737838958943,0.432134,true,false
y_bio,1917.8557515161206,0.432134,true,false
z,0.6053029182893183,0.432134,true,false
obj,8638994.775956556,0.432134,true,false
curtail,4901883.818453353,0.432134,true,false
y_gt,694.1377903327725,0.432134,true,true
y_bio,1964.8846449256166,0.432134,true,true
z,0.6222969067142645,0.432134,true,true
obj,8537099.573992418,0.432134,true,true
curtail,4705427.904457545,0.432134,true,true
y_gt,989.429485277878,0.432567,true,false
y_bio,1867.402357414273,0.432567,true,false
z,0.6138361400260927,0.432567,true,false
obj,8644451.624879502,0.432567,true,false
curtail,4821266.344699079,0.432567,true,false
y_gt,696.8278303312773,0.432567,true,true
y_bio,1962.0820984044162,0.432567,true,true
z,0.622750558389235,0.432567,true,true
obj,8542776.997756049,0.432567,true,true
curtail,4702092.092878122,0.432567,true,true
y_gt,1051.1958553798638,0.433,true,false
y_bio,1802.1468397940937,0.433,true,false
z,0.6248728564118509,0.433,true,false
obj,8649843.995777354,0.433,true,false
curtail,4716997.145912433,0.433,true,false
y_gt,708.7365590837456,0.433,true,true
y_bio,1949.675306551616,0.433,true,true
z,0.6247588611461954,0.433,true,true
obj,8548431.994088473,0.433,true,true
curtail,4683886.3968272,0.433,true,true
y_gt,1082.8286750520892,0.43343299999999996,true,false
y_bio,1768.5800036705482,0.43343299999999996,true,false
z,0.6309904513106928,0.43343299999999996,true,false
obj,8655076.836228216,0.43343299999999996,true,false
curtail,4660887.629370823,0.43343299999999996,true,false
y_gt,746.6214877650681,0.43343299999999996,true,true
y_bio,1910.2059026985883,0.43343299999999996,true,true
z,0.6311478224114483,0.43343299999999996,true,true
obj,8553996.81051015,0.43343299999999996,true,true
curtail,4623347.187973613,0.43343299999999996,true,true
y_gt,1090.9537569280624,0.433866,true,false
y_bio,1754.8510946069055,0.433866,true,false
z,0.648716228459012,0.433866,true,false
obj,8660230.1189076,0.433866,true,false
curtail,4552405.915140132,0.433866,true,false
y_gt,828.966358186379,0.433866,true,true
y_bio,1824.417092767786,0.433866,true,true
z,0.6450345632824537,0.433866,true,true
obj,8559506.036873572,0.433866,true,true
curtail,4488309.184419086,0.433866,true,true
y_gt,1093.4288809749091,0.43429899999999994,true,false
y_bio,1752.1542892629818,0.43429899999999994,true,false
z,0.6494174408872929,0.43429899999999994,true,false
obj,8665357.643319346,0.43429899999999994,true,false
curtail,4546719.726831118,0.43429899999999994,true,false
y_gt,834.3400102230574,0.43429899999999994,true,true
y_bio,1818.8186965246418,0.43429899999999994,true,true
z,0.6459407826132088,0.43429899999999994,true,true
obj,8564842.30746419,0.43429899999999994,true,true
curtail,4479025.169699184,0.43429899999999994,true,true
y_gt,1121.8660939596198,0.434732,true,false
y_bio,1721.885402420658,0.434732,true,false
z,0.6552113102414184,0.434732,true,false
obj,8670450.004376225,0.434732,true,false
curtail,4494564.832067544,0.434732,true,false
y_gt,838.7598581421041,0.434732,true,true
y_bio,1814.2139956961614,0.434732,true,true
z,0.6466861512369859,0.434732,true,true
obj,8570166.503975721,0.434732,true,true
curtail,4473179.70478411,0.434732,true,true
y_gt,1171.2249299788718,0.43516499999999997,true,false
y_bio,1669.881204771702,0.43516499999999997,true,false
z,0.6635790005991837,0.43516499999999997,true,false
obj,8675413.04869432,0.43516499999999997,true,false
curtail,4413873.058871647,0.43516499999999997,true,false
y_gt,842.9252840160582,0.43516499999999997,true,true
y_bio,1809.8743576986376,0.43516499999999997,true,true
z,0.6473886138121654,0.43516499999999997,true,true
obj,8575478.68119851,0.43516499999999997,true,true
curtail,4465399.778282981,0.43516499999999997,true,true
